http://linkedgeodata.org/triplify/node3353308418 	"Lapa" 	"Rua da Lapa" 	-22.9155 	-43.1781
http://linkedgeodata.org/triplify/node3427475961 	"Centro" 	"Rua Visconde de Inhaúma" 	-22.8996 	-43.1782
http://linkedgeodata.org/triplify/node342962679 	"Centro" 	"Praça Quinze de Novembro" 	-22.9023 	-43.1726
http://linkedgeodata.org/triplify/node3445445252 	"Tijuca" 	"Rua dos Araújos" 	-22.9268 	-43.227
http://linkedgeodata.org/triplify/node3788281989 	"Realengo" 	"Rua Nilópolis" 	-22.8667 	-43.4418
http://linkedgeodata.org/triplify/node823948169 	"Santa Teresa" 	"Ladeira Laureano" 	-22.9349 	-43.2025
http://linkedgeodata.org/triplify/node823949742 	"Curicica" 	"Rua da Reverência" 	-22.9553 	-43.3904
http://linkedgeodata.org/triplify/node823949933 	"Cosmos" 	"Rua Itambaraçá" 	-22.889 	-43.6016
http://linkedgeodata.org/triplify/node823949983 	"Benfica" 	"Rua Ébano" 	-22.8892 	-43.2358
http://linkedgeodata.org/triplify/node823950036 	"Campo Grande" 	"Rua Amaral Costa" 	-22.9063 	-43.5608
http://linkedgeodata.org/triplify/node823950074 	"Santa Cruz" 	"Rua Severiano das Chagas" 	-22.9162 	-43.6798
http://linkedgeodata.org/triplify/node823950078 	"Benfica" 	"Rua Ébano" 	-22.8896 	-43.2362
http://linkedgeodata.org/triplify/node823950239 	"Vasco da Gama" 	"Rua Ricardo Machado" 	-22.8903 	-43.2301
http://linkedgeodata.org/triplify/node823951367 	"Colégio" 	"Praça Zuinara" 	-22.8383 	-43.343
http://linkedgeodata.org/triplify/node823952433 	"Penha" 	"Rua Santa Engracia" 	-22.8394 	-43.2683
http://linkedgeodata.org/triplify/node823957124 	"Campinho" 	"Rua Domingos Lopes" 	-22.88 	-43.3412
http://linkedgeodata.org/triplify/node2996015010 	"Cidade Nova" 	"Rua Marquês de Pombal" 	-22.9111 	-43.1936
http://linkedgeodata.org/triplify/node3070748625 	"Benfica" 	"Rua Capitão Félix" 	-22.8945 	-43.237
http://linkedgeodata.org/triplify/node3200364054 	"Recreio dos Bandeirantes" 	"Avenida Guiomar Novaes" 	-23.0249 	-43.4818
http://linkedgeodata.org/triplify/node3201916584 	"Recreio dos Bandeirantes" 	"Rua Gilberto Freyre" 	-23.0237 	-43.4912
http://linkedgeodata.org/triplify/node3208364374 	"Madureira" 	"Rua Agostinho Barbalho" 	-22.8746 	-43.342
http://linkedgeodata.org/triplify/node3208365162 	"Madureira" 	"Rua Domingos Lopes" 	-22.8787 	-43.3413
http://linkedgeodata.org/triplify/node3208479100 	"Recreio dos Bandeirantes" 	"Avenida das Américas" 	-23.0159 	-43.4707
http://linkedgeodata.org/triplify/node3224260953 	"Flamengo" 	"Praia do Flamengo" 	-22.9348 	-43.1746
http://linkedgeodata.org/triplify/node3227482006 	"Centro" 	"Avenida Treze de Maio" 	-22.9086 	-43.1779
http://linkedgeodata.org/triplify/node338511246 	"Centro" 	"Rua Gonçalves Dias" 	-22.9048 	-43.179
http://linkedgeodata.org/triplify/node338512236 	"Centro" 	"Rua Gonçalves Dias" 	-22.9046 	-43.1789
http://linkedgeodata.org/triplify/node3398995493 	"Santa Teresa" 	"Rua Almirante Alexandrino" 	-22.9344 	-43.1995
http://linkedgeodata.org/triplify/node3397665978 	"Campo Grande" 	"Rua Artur Rios" 	-22.9018 	-43.544
http://linkedgeodata.org/triplify/node3397667441 	"Senador Vasconcelos" 	"Rua Regina" 	-22.8987 	-43.5396
http://linkedgeodata.org/triplify/node3597541026 	"Encantado" 	"Rua Clarimundo de Melo" 	-22.8958 	-43.3081
http://linkedgeodata.org/triplify/node3597551063 	"Piedade" 	"Rua da Capela" 	-22.8927 	-43.3099
http://linkedgeodata.org/triplify/node3599727580 	"Copacabana" 	"Avenida Nossa Senhora de Copacabana" 	-22.9707 	-43.1868
http://linkedgeodata.org/triplify/node3633734608 	"Cascadura" 	"Rua Padre Telêmaco" 	-22.8841 	-43.3319
http://linkedgeodata.org/triplify/node3670529937 	"Centro" 	"Beco dos Barbeiros" 	-22.9029 	-43.1758
http://linkedgeodata.org/triplify/node3670533926 	"Centro" 	"Avenida Erasmo Braga" 	-22.9058 	-43.1747
http://linkedgeodata.org/triplify/node3764563775 	"Centro" 	"Travessa do Ouvidor" 	-22.9044 	-43.1772
http://linkedgeodata.org/triplify/node3764563776 	"Centro" 	"Travessa do Ouvidor" 	-22.9043 	-43.1773
http://linkedgeodata.org/triplify/node3764563782 	"Centro" 	"Travessa do Ouvidor" 	-22.9038 	-43.1775
http://linkedgeodata.org/triplify/node3764563783 	"Centro" 	"Travessa do Ouvidor" 	-22.9038 	-43.1776
http://linkedgeodata.org/triplify/node3764563784 	"Centro" 	"Travessa do Ouvidor" 	-22.9037 	-43.1776
http://linkedgeodata.org/triplify/node2960515399 	"Jardim América" 	"Praça Soldado Michel Chaib" 	-22.8079 	-43.3214
